"","symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensgene"
"344","PLSCR1",4658.05615864691,0.859587516179121,0.119220162241219,1.99079856752268e-14,6.70420152624331e-13,"ENSG00000188313"
"345","ERC2",132.632763281143,0.859000011178365,0.239785447101012,1.12202271155773e-05,9.0323706232441e-05,"ENSG00000187672"
"346","RBBP6",1532.62202123363,0.857032825703112,0.0933079433146771,1.49723939004185e-21,1.21767579800399e-19,"ENSG00000122257"
"347","NR1D1",274.032538531545,0.856552085470008,0.150982457069907,4.87657203730515e-10,8.70254520724985e-09,"ENSG00000126368"
"348","SDC4",5189.76646737014,0.854661845619689,0.0987762593858126,1.80551596987706e-19,1.16824832063492e-17,"ENSG00000124145"
"349","PLAUR",19839.0481250214,0.85460541733261,0.133427378395675,5.24181465929933e-12,1.2708913076377e-10,"ENSG00000011422"
"350","MX1",4043.46992110556,0.854228145566732,0.316245388425597,0.000200272084825912,0.00121917112940176,"ENSG00000157601"
"351","LDLR",8914.44382532643,0.853826017522123,0.102929024634685,3.85388011029823e-18,2.04902938370792e-16,"ENSG00000130164"
"352","IL15",666.562297955636,0.851750925609608,0.184268236236368,1.31219289308698e-07,1.51768864351645e-06,"ENSG00000164136"
"353","EGR4",156.561192620382,0.851425314275093,0.147807091623963,2.90172019283379e-10,5.35477979262315e-09,"ENSG00000135625"
"354","ITPKC",359.459091123628,0.848695787297925,0.135838861970705,1.43506508114246e-11,3.19566007679517e-10,"ENSG00000086544"
"355","CNIH3",86.1105438472085,0.848010078242552,0.115599157256469,7.63991324714536e-15,2.69637830142818e-13,"ENSG00000143786"
"356","URGCP-MRPS24",98.2248135700603,0.847176372752318,0.145184331343188,1.84792501106748e-10,3.5403077307006e-09,"ENSG00000270617"
"357","ABL2",5519.07925936636,0.844020328143888,0.186927366798161,2.18434763399939e-07,2.42815434452573e-06,"ENSG00000143322"
"358","RAPGEF2",6868.39978092613,0.843338075615536,0.129357724887738,2.41297128773282e-12,6.1676145610423e-11,"ENSG00000109756"
"359","TCF4",802.831431265817,0.842158610982605,0.124455548094615,4.49533170835983e-13,1.26188192675596e-11,"ENSG00000196628"
"360","ELF2",1957.06862133149,0.842002501436691,0.0661216647645804,1.3523473441238e-38,7.95025684362609e-36,"ENSG00000109381"
"361","SP140L",347.877343316861,0.840401191247928,0.134672804243806,1.48655531780474e-11,3.29960757488137e-10,"ENSG00000185404"
"362","NBN",4055.49370033532,0.839056639898253,0.115091018061461,1.04964704423294e-14,3.6605995901927e-13,"ENSG00000104320"
"363","AMPH",427.021716352592,0.836727331081707,0.246082821890016,2.21674483085402e-05,0.000167137199119283,"ENSG00000078053"
"364","BORCS5",569.872176141568,0.834054767792591,0.14773414474716,5.59060942764614e-10,9.84023777444371e-09,"ENSG00000165714"
"365","NEMP1",593.954190348884,0.832210058809108,0.142565828477873,1.79379177595674e-10,3.45267161665912e-09,"ENSG00000166881"
"366","PIM3",8813.5882030908,0.829788303066355,0.0860496084646207,1.75553696540185e-23,1.77940534975904e-21,"ENSG00000198355"
"367","SMCO4",1474.52447132966,0.828666960387556,0.0941215073987029,4.37887787734117e-20,2.97359046878455e-18,"ENSG00000166002"
"368","FNIP2",7030.13623513227,0.825040125617831,0.132945040238591,1.81696235174022e-11,3.9856948133696e-10,"ENSG00000052795"
"369","IFI16",2410.52067305174,0.822583753643297,0.112970285375211,1.08700291152963e-14,3.77806957899217e-13,"ENSG00000163565"
"370","NEDD4L",1139.4011374438,0.818589285555586,0.125015317830975,1.92510257467603e-12,4.98250447503573e-11,"ENSG00000049759"
"371","SAMD9L",1138.5562293808,0.815951257008001,0.312289720375986,0.000271796389230762,0.00160334934197596,"ENSG00000177409"
"372","LIF",448.295655223687,0.814551881923735,0.293681637608979,0.000172212609613465,0.00106505760607354,"ENSG00000128342"
"373","PHF19",953.986666598152,0.810982930304213,0.126798000098369,5.24390902111395e-12,1.2708913076377e-10,"ENSG00000119403"
"374","SLC35F2",108.000987998415,0.797171195507431,0.172048273749173,1.25749307102947e-07,1.45852183931806e-06,"ENSG00000110660"
"375","MX2",4789.44176163342,0.795225239958306,0.174314824826808,1.77875888056321e-07,2.00987055060233e-06,"ENSG00000183486"
"376","BTG1",12883.7304519407,0.793070655249663,0.0707897269926009,1.19412034660823e-30,3.11015446225455e-28,"ENSG00000133639"
"377","PIGA",640.76803018289,0.792536933350909,0.0926843502067476,3.7892367701945e-19,2.30672591075509e-17,"ENSG00000165195"
"378","SEMA3C",815.764066847196,0.792214863510031,0.130223380283465,3.86748791357854e-11,8.15342533911804e-10,"ENSG00000075223"
"379","LINC01588",2379.54762305459,0.78997739934338,0.11501539958504,2.07912546929544e-13,6.12018392792889e-12,"ENSG00000214900"
"380","LRIG1",476.697855645327,0.788873072055329,0.238216933334091,3.21145430307519e-05,0.000233990381515847,"ENSG00000144749"
"381","GBP2",8889.20110591628,0.787655418695978,0.139016383489057,4.89844704952584e-10,8.72644558364014e-09,"ENSG00000162645"
"382","SMG7-AS1",54.511536544069,0.786537393875087,0.154023586602935,1.13008292734172e-08,1.5732467058852e-07,"ENSG00000232860"
"383","TIPIN",82.3976738778692,0.780365236814688,0.124320998236464,1.12773274566634e-11,2.57253092847346e-10,"ENSG00000075131"
"384","PHACTR1",77.2044596336532,0.779070187562903,0.148363457166003,5.19781070672187e-09,7.69979503970549e-08,"ENSG00000112137"
"385","IFT74",157.831839765413,0.778816929747426,0.0948057587857357,6.55236868252988e-18,3.42186644699835e-16,"ENSG00000096872"
"386","TMEM88",152.449339727761,0.778157464988814,0.114823759047388,3.93571936495234e-13,1.12007415841299e-11,"ENSG00000167874"
"387","WNT9A",77.8564160132703,0.776016694985302,0.323719699213501,0.000522104676742362,0.00285941597781497,"ENSG00000143816"
"388","SLC41A2",475.852167414257,0.775854746779077,0.133551153759911,2.09687071358605e-10,3.98018559065928e-09,"ENSG00000136052"
"389","DRAM1",4003.93213212373,0.77335154774306,0.10744180669122,1.93499184680457e-14,6.53766703445828e-13,"ENSG00000136048"
"390","SRGAP1",321.277401666153,0.770203137211347,0.183386264083068,9.76433436611477e-07,9.64064030312752e-06,"ENSG00000196935"
"391","PLEKHN1",55.3634179860059,0.762452304902802,0.142169101406327,2.84308468020008e-09,4.39513977308767e-08,"ENSG00000187583"
"392","ETV3",8209.18832583772,0.759942174715673,0.100199054345359,1.04901734051754e-15,4.11134872352171e-14,"ENSG00000117036"
"393","NBPF8",135.469711059248,0.754169807504412,0.129968036809073,2.23043751369084e-10,4.20655199648971e-09,"ENSG00000270231"
"394","RAB12",1462.33729342028,0.751016255467404,0.0935347086905692,3.05485644970474e-17,1.46519175545745e-15,"ENSG00000206418"
"395","GLS",886.51365416046,0.748525044084602,0.108845539158754,1.99251232223737e-13,5.89050769286726e-12,"ENSG00000115419"
"396","SOCS3",15707.9668178478,0.748468355673189,0.087481513519377,3.6043342327386e-19,2.20067599919375e-17,"ENSG00000184557"
"397","GCH1",8227.25292034916,0.747908179406772,0.104892373313444,3.23230381179033e-14,1.05067746021165e-12,"ENSG00000131979"
"398","UXS1",2381.02903651734,0.747851148147329,0.100622018893552,3.40361686097005e-15,1.26871051687173e-13,"ENSG00000115652"
"399","LYRM4",1118.29980047077,0.746433745958277,0.132713294335592,6.51106138293612e-10,1.1305620170067e-08,"ENSG00000214113"
"400","N4BP1",3189.93454603787,0.746313702894679,0.081823102372363,2.26287177565901e-21,1.79771620293281e-19,"ENSG00000102921"
"401","ATF7IP2",262.195314853511,0.744036177165626,0.106737859459891,1.02980448462444e-13,3.12065641761891e-12,"ENSG00000166669"
"402","STK26",1691.6862844526,0.743147626052426,0.129137865748249,3.02859861757507e-10,5.54910464427646e-09,"ENSG00000134602"
"403","TEX14",244.322150100181,0.742058398020637,0.153095678441999,4.65521339643382e-08,5.84772105280966e-07,"ENSG00000121101"
"404","LINC01366",744.517867101909,0.739795405853635,0.177751423386978,1.21989223965745e-06,1.18622413625669e-05,"ENSG00000235172"
"405","ENTPD3-AS1",98.4218607912814,0.739536321002848,0.114251904123248,3.23957686884359e-12,8.12896751869825e-11,"ENSG00000223797"
"406","LINC00964",69.8772321259809,0.736923516788862,0.18785946843079,3.41869479577505e-06,3.03989041131666e-05,"ENSG00000249816"
"407","ZBP1",125.78139335413,0.736707519445036,0.344160487513525,0.00108515618970351,0.00544191415046051,"ENSG00000124256"
"408","PRDM1",106.928548495845,0.732752291911061,0.155029129351077,8.72262956901706e-08,1.04824458744695e-06,"ENSG00000057657"
"409","HIF1A",559.077406189842,0.731667259703153,0.117053698826491,1.4151538672928e-11,3.16502238841484e-10,"ENSG00000100644"
"410","DDX60L",6706.02522409426,0.730261096111228,0.139927895886219,6.68895741463568e-09,9.71977314714292e-08,"ENSG00000181381"
"411","RUBCNL",1204.36970475935,0.728956391763418,0.108593076712118,6.49024476929105e-13,1.77899787336432e-11,"ENSG00000102445"
"412","GBP4",1422.99468278908,0.727552547552641,0.342162325470789,0.00114655187377613,0.00572052651668709,"ENSG00000162654"
"413","IQGAP2",3923.50898145177,0.72540513061001,0.0954683987991903,9.87251042814167e-16,3.88406834740809e-14,"ENSG00000145703"
"414","MAFF",2920.71417324131,0.724933951630598,0.129449748558074,7.85105208031161e-10,1.33949624879346e-08,"ENSG00000185022"
"415","NEDD4",262.372832359963,0.724802364911144,0.0913037300925264,6.66943774003075e-17,3.07003022234615e-15,"ENSG00000069869"
"416","HELB",286.390613839004,0.724597835175036,0.13510616453069,3.04911945580479e-09,4.68263709193923e-08,"ENSG00000127311"
"417","PILRA",2326.7233319342,0.724363273100061,0.0725780574917076,5.7275695337212e-25,7.31990501402779e-23,"ENSG00000085514"
"418","TNFSF9",56.0668828888343,0.724045708326625,0.206698424628534,1.82806269556025e-05,0.000140246897926352,"ENSG00000125657"
"419","FILNC1",99.1723947843277,0.722490561796772,0.166927464440848,6.01790382966741e-07,6.1850344255363e-06,"ENSG00000231426"
"420","LYSMD2",358.382275809543,0.721503214245526,0.132041760793952,1.73549406211779e-09,2.80074712330475e-08,"ENSG00000140280"
"421","WNT5B",187.7619931788,0.720342976005079,0.13225489831438,1.92424586640189e-09,3.09322523024103e-08,"ENSG00000111186"
"422","GPR132",3565.10529301102,0.718976276678416,0.143405264695352,2.07190451406088e-08,2.77368297210909e-07,"ENSG00000183484"
"423","CFLAR",9240.47970908931,0.718693372279911,0.06861347718218,3.50293227539585e-27,5.7661067598836e-25,"ENSG00000003402"
"424","SLC12A8",101.737516345628,0.717444121699647,0.15374970126512,1.22201374197431e-07,1.42298555488758e-06,"ENSG00000221955"
"425","PRKAR1B",221.010323389012,0.717318182035979,0.12343309628063,2.28444018512525e-10,4.28967300643048e-09,"ENSG00000188191"
"426","BIRC3",1208.73346885524,0.716167514455805,0.142592536737184,1.99261187352732e-08,2.67449327525754e-07,"ENSG00000023445"
"427","PLK2",327.155191130601,0.711659711779899,0.122948268901599,2.66937920584044e-10,4.97510385320407e-09,"ENSG00000145632"
"428","RASD1",85.6345168137396,0.710622239555034,0.201206959139907,1.69830769063634e-05,0.000131172594003503,"ENSG00000108551"
"429","ACAT2",385.70899198651,0.705258151108264,0.0781123579474258,5.76694004817685e-21,4.44421567158378e-19,"ENSG00000120437"
"430","PSMA1",133.686643783606,0.702195459343285,0.0899677284639719,2.0768805384269e-16,8.97770881484704e-15,"ENSG00000129084"
"431","ZBTB43",4872.75696683302,0.702002934578951,0.0762071025944086,1.07207835183519e-21,8.85906994673129e-20,"ENSG00000169155"
"432","LINC02009",97.9484517185227,0.700918116502542,0.209093746075641,3.33834396242749e-05,0.000242720018978474,"ENSG00000283646"
"433","MGAM",3198.96964175002,0.69834434892129,0.124923489585602,9.01342908603096e-10,1.5276797106604e-08,"ENSG00000257335"
"434","KLF6",17508.2591371559,0.696899930385559,0.0819749682650931,6.50687889549787e-19,3.8253011472504e-17,"ENSG00000067082"
"435","ICAM1",4478.67695093214,0.69672260674224,0.11927952813104,2.03867298348519e-10,3.87329042550243e-09,"ENSG00000090339"
"436","DENND5A",14162.0850003773,0.696173782683613,0.0889356162983475,1.76859206451726e-16,7.70986235582777e-15,"ENSG00000184014"
"437","BHLHE40-AS1",475.874223769574,0.695951479574738,0.135717480895914,1.21123691252371e-08,1.67601955024128e-07,"ENSG00000235831"
"438","GNG2",3264.5077966669,0.695941788974712,0.14725856229429,9.7156731263031e-08,1.15288171999315e-06,"ENSG00000186469"
"439","STX11",11308.329516738,0.695867873048089,0.0628371099126215,5.51259148949047e-30,1.31891956381111e-27,"ENSG00000135604"
"440","RTKN2",587.232296046373,0.695618323769988,0.146979757341442,9.40403292408591e-08,1.12107405241015e-06,"ENSG00000182010"
"441","NAF1",650.544547928361,0.695386122732285,0.0873533764107652,6.08876486122767e-17,2.81533541089035e-15,"ENSG00000145414"
"442","RFTN1",1140.27709413861,0.692010685708612,0.124422507883343,1.08792854292545e-09,1.81403709069968e-08,"ENSG00000131378"
"443","BANP",2547.49342618474,0.691720214648414,0.0946729515489002,1.0158756956858e-14,3.54883842350271e-13,"ENSG00000172530"
"444","CSRNP1",9560.5697325915,0.690568750693928,0.0790116771291892,8.23472430109066e-20,5.46573184578198e-18,"ENSG00000144655"
"445","PPP4R2",2681.16956119916,0.690357849791302,0.0849474611271709,1.5888204832882e-17,7.85855054426394e-16,"ENSG00000163605"
"446","AMPD3",4853.91908205312,0.688849331870179,0.113850449405511,5.7737405335259e-11,1.18327176511782e-09,"ENSG00000133805"
"447","EIF2AK2",1385.87646740725,0.68878143407341,0.206551706372324,3.67194822568826e-05,0.000264884163745848,"ENSG00000055332"
"448","HDX",198.908782584091,0.688312511073062,0.149488603962808,1.81421705830874e-07,2.04620938271734e-06,"ENSG00000165259"
"449","MAP3K5",4491.18809396441,0.687228119152247,0.0811851055665183,9.26279447686366e-19,5.32377818871359e-17,"ENSG00000197442"
"450","RASSF8",97.9190773611193,0.68700993432664,0.18138390969985,6.7831465472979e-06,5.70605164992648e-05,"ENSG00000123094"
"451","PARP12",1140.44706693968,0.685849095639142,0.186066856875544,1.01508061103889e-05,8.22295222548667e-05,"ENSG00000059378"
"452","TIFA",363.852576056491,0.685723468893194,0.135436843080306,1.77943384631032e-08,2.40720781207634e-07,"ENSG00000145365"
"453","SP110",580.435933724938,0.68181759961114,0.170304441280949,2.84410481851184e-06,2.5689333075373e-05,"ENSG00000135899"
"454","RUBCN",797.206102030586,0.680633345599153,0.137425996757051,3.24187252662121e-08,4.17687971870745e-07,"ENSG00000145016"
"455","TNFSF10",957.526663137021,0.678800803969994,0.243786566601815,0.000220655769818916,0.00133066035163951,"ENSG00000121858"
"456","ATP9A",121.393088763392,0.676318539040255,0.177840147038518,6.60964853186781e-06,5.58292808668768e-05,"ENSG00000054793"
"457","RHOF",147.063629952111,0.674375830128966,0.131887304543867,1.4256367184252e-08,1.95429054752278e-07,"ENSG00000139725"
"458","ZNF674-AS1",352.726124026788,0.671112576152557,0.143705245420719,1.40765122696147e-07,1.61809115340554e-06,"ENSG00000230844"
"459","TSC22D1",764.241227868406,0.661821085638032,0.136612481076171,6.12914895244801e-08,7.56970996359049e-07,"ENSG00000102804"
"460","LYRM1",480.071061458726,0.660364049406008,0.0686765073208595,2.76356047883446e-23,2.70776287678561e-21,"ENSG00000102897"
"461","OTUD7B",54.0238081739762,0.659901109234035,0.119456758891663,1.55579681196514e-09,2.52461160906898e-08,"ENSG00000264522"
"462","SP140",273.907020861887,0.65979631708644,0.212605168808748,8.72524200024262e-05,0.000578012168052132,"ENSG00000079263"
"463","PSD",121.339185423532,0.654921531715927,0.124999262004018,7.88315462778484e-09,1.12641520570348e-07,"ENSG00000059915"
"464","AK4",740.839839390701,0.65253558066304,0.143774611855315,2.88534862328649e-07,3.14287629818649e-06,"ENSG00000162433"
"465","UBE2D1",1962.07056450684,0.647089721207557,0.0786101477405011,8.32450533863458e-18,4.28212554619363e-16,"ENSG00000072401"
"466","PCED1B",130.198950353113,0.644581697403435,0.134894580434887,9.29124374463245e-08,1.1102011108569e-06,"ENSG00000179715"
"467","ERN1",4293.28210635097,0.644117236307973,0.0882129784942385,1.34217445645957e-14,4.62450389305318e-13,"ENSG00000178607"
"468","LINC01960",80.1069877123799,0.643767522487153,0.159587455407792,2.90199575691234e-06,2.61548246580062e-05,"ENSG00000260868"
"469","DENND4A",1794.76218004081,0.64138206187042,0.103829618548702,3.28134665546698e-11,6.98933631292842e-10,"ENSG00000174485"
"470","ADORA2B",1192.55185461121,0.638931522755796,0.159025491951688,3.1731306778145e-06,2.83624399768511e-05,"ENSG00000170425"
"471","HIVEP2",8808.15848528046,0.633689506161691,0.141131804341363,3.97731200499687e-07,4.22494433736787e-06,"ENSG00000010818"
"472","OAS1",190.726506862145,0.632505737755417,0.233452368365917,0.000314393733602634,0.0018217306287265,"ENSG00000089127"
"473","SMS",1165.80418536954,0.63189335602146,0.0896198056470843,9.17841248906842e-14,2.78958663774109e-12,"ENSG00000102172"
"474","RNF19B",2138.70338581567,0.631684234799189,0.093000966415469,5.75727800609123e-13,1.58583336349844e-11,"ENSG00000116514"
"475","SLC37A3",297.984939860913,0.629671070190726,0.103629587042727,6.68286979179903e-11,1.35341268539426e-09,"ENSG00000157800"
"476","HCAR3",835.613252031444,0.629555023645561,0.151062991198028,1.74746488031345e-06,1.64935033840961e-05,"ENSG00000255398"
"477","ZNF267",6314.28599207671,0.627179482870701,0.0803643537618612,3.12003544713266e-16,1.31016019102452e-14,"ENSG00000185947"
"478","RUNX2",536.084102087161,0.626612292701025,0.115242332637035,3.06833765156751e-09,4.70798773442604e-08,"ENSG00000124813"
"479","LINC02356",129.713350005032,0.625261949159892,0.168792728280574,1.18815435733839e-05,9.50523485870714e-05,"ENSG00000257595"
"480","KMT2E",3956.66001326651,0.62516611377417,0.0736498933883663,1.08998451059655e-18,6.17838052067072e-17,"ENSG00000005483"
"481","C21orf91",192.031918833984,0.623460354266042,0.151829311187661,2.34360897556561e-06,2.15662335783712e-05,"ENSG00000154642"
"482","UBE2S",175.706649413425,0.622945078710663,0.122046561600101,1.94784546013994e-08,2.61953386848624e-07,"ENSG00000108106"
"483","SESTD1",2743.85057881818,0.622170828197385,0.0870354054071161,4.82446581615822e-14,1.52485727547268e-12,"ENSG00000187231"
"484","NFKB1",19443.9363820394,0.617715696189231,0.116571118904657,7.00654547704585e-09,1.01454384050454e-07,"ENSG00000109320"
"485","TFEC",2857.15166233002,0.616962492526555,0.0973458495411351,1.36288081783763e-11,3.06108332672169e-10,"ENSG00000105967"
"486","CTDSPL",122.228489641564,0.616664037595694,0.123086730465281,3.31962147576027e-08,4.2690332178277e-07,"ENSG00000144677"
"487","CD83",19007.1006555087,0.616561101388159,0.101889661332652,8.50910859358578e-11,1.70314609359553e-09,"ENSG00000112149"
"488","IL10RB",74.7705393139667,0.616442151993791,0.127725764197188,8.51599373094878e-08,1.02530770630779e-06,"ENSG00000243646"
"489","MGLL",3810.67072353503,0.616127866775469,0.136444085406477,3.87089023184951e-07,4.12040545320929e-06,"ENSG00000074416"
"490","NR3C1",9424.90391739664,0.615616512060881,0.0847510507364038,2.1615968080968e-14,7.20859253215557e-13,"ENSG00000113580"
"491","MIA3",746.425912361401,0.615295486069554,0.101522940474535,8.09329787443884e-11,1.6246604591654e-09,"ENSG00000154305"
"492","HMGCS1",1107.90342425702,0.614703657852169,0.0725385737758298,1.33217801293055e-18,7.44861271577692e-17,"ENSG00000112972"
"493","BATF3",149.622692167912,0.612519059469666,0.163170520752804,1.03940303618959e-05,8.40674405370953e-05,"ENSG00000123685"
"494","CLIC4",3641.06684586116,0.611861319801853,0.131590624008582,2.09018609614622e-07,2.33356859003281e-06,"ENSG00000169504"
"495","TRANK1",706.236976225263,0.611693502727843,0.153150655719742,3.98398359230346e-06,3.49720334450665e-05,"ENSG00000168016"
"496","MAP3K4",660.785364242017,0.609581197782135,0.0943121920436603,6.28089841583801e-12,1.48889131110925e-10,"ENSG00000085511"
"497","SLC22A1",96.5176880896811,0.608740867429171,0.191409730724297,8.15444628496056e-05,0.000544582560075782,"ENSG00000175003"
"498","RIN2",17813.5490168232,0.607953626985236,0.129078337134194,1.59480182775249e-07,1.81296366894117e-06,"ENSG00000132669"
"499","HMOX2",294.011351952621,0.605993515078797,0.114957476893965,8.78223251703254e-09,1.24622907772732e-07,"ENSG00000103415"
"500","ZC3H12A",10673.5376794422,0.604811383765106,0.076508021331978,1.64344072132604e-16,7.19477367702227e-15,"ENSG00000163874"
"501","NT5E",120.066728767565,0.602785134477063,0.234894089177938,0.000515943382534235,0.00283019222581296,"ENSG00000135318"
"502","STXBP5-AS1",189.241415545269,0.602481247133118,0.152233950543447,4.84865982870339e-06,4.19184977459668e-05,"ENSG00000233452"
"503","EPM2AIP1",1355.38691087467,0.602424607660866,0.0882108208180478,5.46406863753768e-13,1.50910974880504e-11,"ENSG00000178567"
"504","AIDA",177.680064902077,0.601383210733235,0.116041938397651,1.46607611575226e-08,2.00366335221059e-07,"ENSG00000186063"
"505","C5",155.558485973995,0.601152781749925,0.0951481651789674,1.7344711061021e-11,3.81694946301142e-10,"ENSG00000106804"
"506","PNPLA8",4772.05151570126,0.600983916165436,0.0869376077482658,3.07135234555726e-13,8.91341972668351e-12,"ENSG00000135241"
"507","ERRFI1",179.470913053896,0.600863662525742,0.172863688693596,3.07918746043918e-05,0.000224910760333676,"ENSG00000116285"
"508","JRKL",277.23453194247,0.600840345199903,0.0777176500812155,6.78359683102991e-16,2.71555035788466e-14,"ENSG00000183340"
"509","ATP2C1",2690.2205313638,0.60051372018748,0.0874624737349551,4.28942960501201e-13,1.20941090957933e-11,"ENSG00000017260"
"510","HEY1",178.163379513415,0.599775590217892,0.216011738763012,0.000290074296147376,0.0016989947957667,"ENSG00000164683"
"511","SLC2A6",3797.3905287101,0.598966261638823,0.0872622168684977,4.401105832846e-13,1.23711958492677e-11,"ENSG00000160326"
"512","NINJ1",12849.6951806678,0.598667537883077,0.0968523664281735,4.25554704994964e-11,8.89859106704916e-10,"ENSG00000131669"
"513","PPP2R5B",235.327624511825,0.598564383111601,0.10575497376176,1.02565711373504e-09,1.71996094313057e-08,"ENSG00000068971"
"514","ATP6V1E2",112.58227457711,0.597822618264437,0.106666070189867,1.42230874372614e-09,2.32449759419452e-08,"ENSG00000250565"
"515","SMIM3",889.261745463644,0.596535667056481,0.118144191802296,3.06808912521568e-08,3.97604004700581e-07,"ENSG00000256235"
"516","LINC01814",177.542186815474,0.596219849542491,0.133451080823505,5.42369003551715e-07,5.61357375104632e-06,"ENSG00000236008"
"517","REC8",160.136944170392,0.594054177090795,0.129639025812778,3.20826245387347e-07,3.47072598585176e-06,"ENSG00000100918"
"518","OPTN",712.920456439462,0.593783991205786,0.155609711292241,8.9377577594507e-06,7.30064722740999e-05,"ENSG00000123240"
"519","NSMAF",4073.49070067846,0.593445108500629,0.0966954601050792,5.84358911141074e-11,1.19520566159431e-09,"ENSG00000035681"
"520","SLC7A5",10108.5147940649,0.591616044549045,0.150912669368853,5.96764239972583e-06,5.08869498618975e-05,"ENSG00000103257"
"521","PFKFB3",19042.2276714931,0.590619686600567,0.0957230459010922,4.84862442901944e-11,1.00165960091871e-09,"ENSG00000170525"
"522","LINC00910",527.057255070929,0.589713373575311,0.263153499857001,0.0012508900130707,0.00618560752437942,"ENSG00000188825"
"523","LCP2",16253.2403042911,0.587984738146301,0.0904007726317002,5.62733001807965e-12,1.35266287911223e-10,"ENSG00000043462"
"524","RB1CC1",2533.7084597949,0.586167377621914,0.109484528505165,6.38197521182837e-09,9.30655719054433e-08,"ENSG00000023287"
"525","GYPC",793.099039212689,0.586035867272436,0.0740742507399275,1.81983858815161e-16,7.88315763995946e-15,"ENSG00000136732"
"526","PITRM1",80.8424369187777,0.585357408961722,0.127329929834024,3.15445109925855e-07,3.42150689606451e-06,"ENSG00000107959"
"527","CMTR1",1022.42657596042,0.585233129697922,0.120769547635126,9.36593681733325e-08,1.1178278187555e-06,"ENSG00000137200"
"528","THAP9",89.3068328745528,0.584195333445765,0.139501786048784,2.03524515586259e-06,1.89269883223732e-05,"ENSG00000168152"
"529","SLC9B2",68.8502007052486,0.583533318582604,0.176804198618469,6.09622985564176e-05,0.000420362015783126,"ENSG00000164038"
"530","SFMBT2",3547.38719843941,0.582550317786841,0.137340849366535,1.62570743973596e-06,1.54150028940125e-05,"ENSG00000198879"
"531","HNRNPC",8874.9597704191,0.58251598943463,0.0457577699078378,2.84530403582141e-38,1.50115322669388e-35,"ENSG00000092199"
"532","IL6ST",1414.81397012721,0.581988810230322,0.0962289064506806,1.11442500203208e-10,2.19639931434983e-09,"ENSG00000134352"
"533","DTNA",246.760038630213,0.581880929163834,0.205796298676356,0.000267897051522571,0.00158306999773935,"ENSG00000134769"
"534","CHMP5",902.080243073269,0.581558017655186,0.0939834999826936,4.63990979799198e-11,9.64351353570535e-10,"ENSG00000086065"
"535","ACSL5",1049.8122873365,0.580944060293875,0.0910175373191211,1.32611418816423e-11,2.98209022247728e-10,"ENSG00000197142"
"536","BTG3",739.991163323494,0.580233376536776,0.104611070843745,2.2517970353396e-09,3.56407506147289e-08,"ENSG00000154640"
"537","DNAJA1",6025.41327827164,0.580138736564874,0.0750245397929256,7.93589442566035e-16,3.15839388205778e-14,"ENSG00000086061"
"538","FLT1",6269.32920592401,0.579774545569154,0.11995210459896,1.03331828102924e-07,1.21925118861877e-06,"ENSG00000102755"
"539","TRIM69",668.218956032971,0.579147216741635,0.159138123436761,1.88524104771859e-05,0.000144203419322891,"ENSG00000185880"
"540","ELL2",2970.73071083839,0.577157083870466,0.0965796954068644,1.80427002793827e-10,3.46635481744704e-09,"ENSG00000118985"
"541","CD48",995.051918877075,0.576421169671953,0.120813482710089,1.43845781783772e-07,1.65073664583541e-06,"ENSG00000117091"
"542","LUCAT1",6410.35323322714,0.576369402055005,0.110679488469323,1.51871396976252e-08,2.07221874282717e-07,"ENSG00000248323"
"543","TGFBR3",72.0849261212776,0.575090452611324,0.211887047525575,0.000379608792361608,0.00214583255814078,"ENSG00000069702"
"544","CCDC26",187.262022630726,0.574320457460166,0.15665847422984,1.7484787203667e-05,0.000134744187828709,"ENSG00000229140"
"545","ASAP2",168.064947650321,0.57387246666543,0.13765375262965,2.34141065892757e-06,2.15556446165968e-05,"ENSG00000151693"
"546","IRAK2",11352.4211175387,0.572905451020125,0.101985909891126,1.58050759172404e-09,2.5626890628301e-08,"ENSG00000134070"
"547","TTC7B",311.971736748662,0.571977583596435,0.170647765883819,5.40441183908179e-05,0.000377593134128852,"ENSG00000165914"
"548","TULP2",221.641044574307,0.571248921081866,0.122288394783719,2.42026485297263e-07,2.67450964633539e-06,"ENSG00000104804"
"549","RPS10-NUDT3",54.8368737914991,0.571048092890109,0.105726967202453,5.47025133274188e-09,8.06819182405342e-08,"ENSG00000270800"
"550","REL",4750.54967803917,0.570684102476502,0.0896328314823934,1.5952979067056e-11,3.52197958458952e-10,"ENSG00000162924"
"551","OTUD4",1767.10786541286,0.570013673191582,0.0873646365035741,5.66517931866508e-12,1.35858659278383e-10,"ENSG00000164164"
"552","TRIM25",4267.54476568141,0.569604145568687,0.0854970185905363,2.2441628530446e-12,5.77921087162025e-11,"ENSG00000121060"
"553","ZNF366",137.164960858343,0.569079582667043,0.120246958028575,1.82421233531249e-07,2.05558559755694e-06,"ENSG00000178175"
"554","PRPF3",1420.95043755945,0.56870282022882,0.0711189031614737,1.0605203868142e-16,4.73346366140758e-15,"ENSG00000117360"
"555","CD55",9847.73482272589,0.568684728858891,0.100302600048361,1.20465972556336e-09,1.99494049805245e-08,"ENSG00000196352"
"556","CPNE5",93.4029904616131,0.565427601138588,0.178729725310787,0.000103322941000308,0.000673202290697384,"ENSG00000124772"
